,review,final_text,label
72522,Produit inutilisable dès la PREMIÈRE utilisation. Honteux.,produitinutilisabledèslapremièreutilisationhonteux,0
72523,Product is as described. Shipping took longer than expected.,productbeasdescribeshippingtakelongthanexpect,{1}
72524,Estoy muy satisfecho con este artículo. Funciona de maravilla.,estoymuysatisfechoconesteartículofuncionademaravilla,{2}
72525,"EXCELLENT PRODUCT, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
72526,Super Qualität! Schnelle Lieferung. SEHR empfehlenswert.,superqualitätschnellelieferungsehrempfehlenswert,{2}
72527,"Solid build, attractive design, works as advertised. Love it.",solidbuildattractivedesignworkasadvertiseloveit,{2}
72528,Estoy muy satisfecho con este artículo. Funciona de maravilla. 😍,estoymuysatisfechoconesteartículofuncionademaravilla,{2}
72529,"Perfecto, nada QUE reprochar. Volvería a comprar.",perfectonadaquereprocharvolveríaacomprar,{2}
72530,"Excelente producto, lo recomendaría sin dudarlo.",excelenteproductolorecomendaríasindudarlo,{2}
72531,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,{2}
72532,¡Maravilloso! Toda la familia está encantada con el producto.,maravillosotodalafamiliaestáencantadaconelproducto,{2}
72533,"Bin begeistert! Qualität top, Lieferung blitzschnell.",binbegeistertqualitättoplieferungblitzschnell,{2}
72534,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,{2}
72535,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
72536,Livraison rapide et produit conforme à LA description. Parfait!,livraisonrapideetproduitconformeàladescriptionparfait,{2}
72537,"Parfait! Rien à redire, je commande à nouveau.",parfaitrienàredirejecommandeànouveau,{2}
72538,This is genuinely one of the best products I have bought online.,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
72539,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
72540,Does the job. Not amazing but not bad either.!,dothejobnotamazingbutnotbadeither,{1}
72541,Very pleased with this purchase. Quick delivery too!,verypleasedwiththispurchasequickdeliverytoo,{2}
72542,Sehr enttäuscht. Das Produkt ist kaputt angekommen.,sehrenttäuschtdasproduktistkaputtangekomman,{2}
72543,Product arrived quickly and looks exactly as described. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
72544,"Amazing product, my whole family loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
72545,Producto inútil que se rompió al SEGUNDO día. No lo recomiendo.,productoinútilqueserompióalsegundodíanolorecomiendo,0
72546,Vraiment impressionné par la qualité. Je rachèterai.,vraimentimpressionnéparlaqualitéjerachèterai,{2}
72547,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
72548,Produit de très bonne qualité. Je recommande sans hésitation.,produitdetrèsbonnequalitéjerecommandesanhésitation,{2}
72549,Excellent rapport qualité-prix. Très satisfait de mon achat.,excellentrapportqualitéprixtrèssatisfaitdemonachat,{2}
72550,Ne ressemble pas du tout à la description. Complète arnaque.,neressemblepasdutoutàladescriptioncomplètearnaque,0
72551,Item never arrived. Complete scam. Avoid at all costs.,itemneverarrivecompletescamavoidatallcost,0
72552,"Ganz in Ordnung. Nicht besonders, aber es erfüllt seinen Zweck.",ganzinordnungnichtbesonderabereserfülltseinenzweck,{1}
72553,Wunderbar! Genau was ich gesucht habe.,wunderbargenaubeichgesuchthabe,{2}
72554,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
72555,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,ausgezeichneteproduktübertrifftallemeineerwartungen,{2}
72556,Mittelmäßig. Habe Besseres für den Preis erwartet.,mittelmäßighabebesserefürdenpreiserwartet,{1}
72557,"Top-notch quality, exactly what I needed.",topnotchqualityexactlywhatIneed,{2}
72558,"Producto perfecto, llegó antes de lo esperado. Muy contento.",productoperfectollegóantedeloesperadomuycontento,{2}
72559,Perfect gift idea. Delivery was speedy and packaging was great.,perfectgiftideadeliverybespeedyandpackagingbegreat,{2}
72560,Tolle Qualität und super Preis-Leistungs-Verhältnis. Empfehle es.,tollequalitätundsuperpreisleistungsverhältnisempfehlees,{2}
72561,"Superb quality, very sturdy and well-made. Five stars.",superbqualityverysturdyandwellmadefivestar,{2}
72562,"Magnifique produit, ma famille adore. Merci beaucoup.",magnifiqueproduitmafamilleadoremercibeaucoup,{2}
72563,Decent enough. Not sure I would buy it again though.,decentenoughnotsureIwouldbuyitagainthough,{1}
72564,Un desastre absoluto. Lo devolví inmediatamente.,undesastreabsolutolodevolvíinmediatamente,{1}
72565,Pasable. Hay mejores opciones en el mercado. 😊,pasablehaymejoreopcioneenelmercado,{1}
72566,Excellent rapport qualité-prix. Très satisfait DE mon achat. 😊,excellentrapportqualitéprixtrèssatisfaitdemonachat,{2}
72567,Do NOT buy this. Cheap rubbish that breaks immediately.,donotbuythischeaprubbishthatbreakimmediately,0
72568,Really impressed with the build quality. Would buy again.,reallyimpresswiththebuildqualitywouldbuyagain,{2}
72569,"Top-notch quality, exactly what I needed.",topnotchqualityexactlywhatIneed,{2}
72570,Kundenservice unhöflich und nutzlos. Nie wieder!,kundenserviceunhöflichundnutzlosniewieder,0
72571,Ich liebe dieses Produkt! ⭐⭐⭐,ichliebediesisprodukt,{2}
72572,Correct mais pas exceptionnel. Je m'attendais à mieux.,correctmaispasexceptionneljemattendaisàmieux,{1}
72573,Livraison rapide et produit conforme à la description. Parfait!,livraisonrapideetproduitconformeàladescriptionparfait,{2}
72574,Super Qualität! Schnelle Lieferung. Sehr empfehlenswert.,superqualitätschnellelieferungsehrempfehlenswert,{2}
72575,"Erstklassige Qualität, sehr zufrieden. Gerne wieder.",erstklassigequalitätsehrzufriedengernewieder,{2}
72576,Produit basique. Satisfait à moitié.,produitbasiquesatisfaitàmoitié,{1}
72577,Muy buena relación calidad-precio. Repetiré la compra.,muybuenarelacióncalidadpreciorepetirélacompra,{2}
72578,¡Me encanta este producto! lo mejor que he comprado este año.,Iencantaesteproductolomejorquehecompradoesteaño,{2}
72579,"Livraison soignée, produit de qualité. Recommande fortement.",livraisonsoignéeproduitdequalitérecommandefortement,{2}
72580,"Livraison soignée, produit de qualité. Recommande fortement.",livraisonsoignéeproduitdequalitérecommandefortement,{2}
72581,Product arrived quickly and looks exactly as described. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
72582,Mittelmäßig. Habe Besseres für den Preis erwartet.,mittelmäßighabebesserefürdenpreiserwartet,{1}
72583,Muy buena relación calidad-precio. Repetiré la compra.,muybuenarelacióncalidadpreciorepetirélacompra,{2}
72584,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
72585,"Superb quality, very sturdy and well-made. Five stars.",superbqualityverysturdyandwellmadefivestar,{2}
72586,It's alright. Nothing to complain about really.,itsalrightnothingtocomplainaboutreally,{1}
72587,This is genuinely one of the best products I have bought online.!,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
72588,"Parfait! Rien à redire, je commande à nouveau.",parfaitrienàredirejecommandeànouveau,{2}
72589,Hervorragende Qualität. Würde ich sofort wieder kaufen.,hervorragendequalitätwürdeichsofortwiederkaufen,{2}
72590,This is genuinely one of the best products I have bought online.,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
72591,Product arrived quickly and looks exactly as described. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
72592,Qualité déplorable. Retourné immédiatement.,qualitédéplorableretournéimmédiatement,0
72593,Super produit! Exactly comme décrit. Livraison express. Bravo!,superproduitexactlycommedécritlivraisonexpressbravo,{2}
72594,Acceptable quality. Could be improved.,acceptablequalitycouldbeimprove,{1}
72595,Tolle Qualität und super Preis-Leistungs-Verhältnis. Empfehle es.,tollequalitätundsuperpreisleistungsverhältnisempfehlees,{2}
72596,Vraiment impressionné par la qualité. Je rachèterai.,vraimentimpressionnéparlaqualitéjerachèterai,{2}
72597,"Erstklassige Qualität, sehr zufrieden. Gerne wieder.",erstklassigequalitätsehrzufriedengernewieder,{2}
72598,"Amazing product, my whole family loves it. Thank you! ⭐",amazingproductmywholefamilyloveitthankyou,{2}
72599,It is okay. Nothing special but it works as described.,itbeokaynothingspecialbutitworkasdescribe,{1}
72600,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
72601,Really impressed with the build quality. Would buy again.,reallyimpresswiththebuildqualitywouldbuyagain,{2}
72602,Shipping took three weeks and the item was damaged. 1 star.,shippingtakethreeweekandtheitembedamage1star,0
72603,Perfekte Verarbeitung. Sieht noch besser aus als auf dem Foto.,perfekteverarbeitungsiehtnochbesserausalsaufdemfoto,{2}
72604,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
72605,Publicidad engañosa. Quiero mi DINERO de vuelta. 😊,publicidadengañosaquieromidinerodevuelta,0
72606,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,{2}
72607,Ich liebe dieses Produkt! ⭐⭐⭐,ichliebediesisprodukt,{2}
72608,This is genuinely one of the best products I have bought online. ⭐,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
72609,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
72610,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,{2}
72611,Correct mais pas exceptionnel. Je m'attendais à mieux.,correctmaispasexceptionneljemattendaisàmieux,{1}
72612,Good value for money. Highly recommend it!,goodvalueformoneyhighlyrecommendit,{2}
72613,Do NOT buy this. Cheap rubbish that breaks immediately.,donotbuythischeaprubbishthatbreakimmediately,0
72614,Está bien. No es especial pero funciona como se describe.,estábiennoesespecialperofuncionacomosedescribe,{1}
72615,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
72616,This is genuinely one of the best products I have bought online.,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
72617,Falsely advertised. I want my money back.,falselyadvertiseIwantmymoneyback,0
72618,In Ordnung. Bin weder begeistert noch enttäuscht.,inordnungbinwederbegeistertnochenttäuscht,{1}
72619,Item never arrived. Complete scam. Avoid at all costs.,itemneverarrivecompletescamavoidatallcost,0
72620,This is genuinely one of the best products I have bought online. 👍,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
72621,Product is as described. Shipping took longer than expected.,productbeasdescribeshippingtakelongthanexpect,{1}
72622,¡Me encanta este producto! lo mejor que he comprado este año.,Iencantaesteproductolomejorquehecompradoesteaño,{2}
72623,Produkt ist genau wie beschrieben. Sehr schnelle Lieferung.,produktistgenauwiebeschriebensehrschnellelieferung,{2}
72624,"Solide, aber unremarkabel. Würde ich nicht unbedingt empfehlen.",solideaberunremarkabelwürdeichnichtunbedingtempfehlen,{1}
72625,"Superb quality, VERY sturdy and well-made. Five stars.",superbqualityverysturdyandwellmadefivestar,{2}
72626,It's alright. Nothing to complain about really.,itsalrightnothingtocomplainaboutreally,{1}
72627,"Ganz in Ordnung. Nicht besonders, aber es erfüllt seinen Zweck.",ganzinordnungnichtbesonderabereserfülltseinenzweck,{2}
72628,"Not bad, not great. Does what it needs to do.",notbadnotgreatdowhatitneedtodo,{1}
72629,"Sehr schönes Produkt, die ganze Familie ist begeistert.",sehrschöneproduktdieganzefamilieistbegeistert,{2}
72630,Muy buena relación calidad-precio. Repetiré la compra.,muybuenarelacióncalidadpreciorepetirélacompra,{2}
72631,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,ausgezeichneteproduktübertrifftallemeineerwartungen,{2}
72632,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
72633,Absoluter Betrug! Produkt nie erhalten. Finger weg!,absoluterbetrugproduktnieerhaltenfingerweg,0
72634,Perfekte Verarbeitung. Sieht noch besser aus als auf dem Foto.,perfekteverarbeitungsiehtnochbesserausalsaufdemfoto,{2}
72635,Geht SO. Erfüllt seinen Zweck ausreichend.,gehtsoerfülltseinenzweckausreichend,{1}
72636,Shocking quality for the price. Complete rip-off.,shockingqualityforthepricecompleteripoff,0
72637,This is genuinely one of the best products I have bought online.,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
72638,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
72639,"Magnifique produit, ma famille adore. Merci beaucoup.",magnifiqueproduitmafamilleadoremercibeaucoup,{2}
72640,"Belle qualité, prix raisonnable. Très bonne expérience d'achat.",bellequalitéprixraisonnabletrèsbonneexpériencedachat,{2}
72641,"Belle qualité, prix raisonnable. Très bonne expérience d'achat.",bellequalitéprixraisonnabletrèsbonneexpériencedachat,{2}
72642,Muy decepcionado. El producto llegó roto y el soporte es inútil.,muydecepcionadoelproductollegórotoyelsoporteesinútil,0
72643,Produit de très bonne qualité. Je recommande sans hésitation.,produitdetrèsbonnequalitéjerecommandesanhésitation,{2}
72644,"Magnifique produit, ma famille adore. Merci beaucoup.",magnifiqueproduitmafamilleadoremercibeaucoup,{2}
72645,"Qualité moyenne, rien d'exceptionnel mais ça fonctionne.",qualitémoyenneriendexceptionnelmaisçafonctionne,{1}
72646,Broken on arrival. Return process was a nightmare. ⭐,breakonarrivalreturnprocessbeanightmare,0
72647,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,{2}
72648,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
72649,¡Me encanta este producto! lo mejor que HE comprado este año.,Iencantaesteproductolomejorquehecompradoesteaño,{2}
72650,In Ordnung. Bin weder begeistert noch enttäuscht.,inordnungbinwederbegeistertnochenttäuscht,{1}
72651,Kundenservice unhöflich und nutzlos. Nie wieder!,kundenserviceunhöflichundnutzlosniewieder,0
72652,Good value for money. Highly recommend it!,goodvalueformoneyhighlyrecommendit,{2}
72653,"EXCELLENT product, highly recommend! BEST EVER!!! ⭐",excellentproducthighlyrecommendwellever,{2}
72654,Katastrophale Erfahrung. Ich möchte mein Geld zurück.,katastrophaleerfahrungichmöchtemeingeldzurück,0
72655,"Sehr schönes Produkt, die ganze Familie ist begeistert.",sehrschöneproduktdieganzefamilieistbegeistert,{2}
72656,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
72657,Do NOT buy this. Cheap rubbish that breaks immediately.,donotbuythischeaprubbishthatbreakimmediately,0
72658,Excellent! Je suis très satisfait. Cinq étoiles méritées.,excellentjesuistrèssatisfaitcinqétoilesméritées,{2}
72659,"Superb quality, very sturdy and well-made. Five stars.",superbqualityverysturdyandwellmadefivestar,{2}
72660,Tolle Qualität und super Preis-Leistungs-Verhältnis. Empfehle es.,tollequalitätundsuperpreisleistungsverhältnisempfehlees,{2}
72661,Three stars — meets the minimum expectations.,threestarmeettheminimumexpectation,{1}
72662,Wunderbar! Genau was ich gesucht habe.,wunderbargenaubeichgesuchthabe,{2}
